index,pid,Minutes,Goals,Assists,Attempt on Goal,Key Pass,Accurate Key Passes,On Target,Attempts inside the Box,Attempts outside the Box,Attempts Off Target,Cross,Passes,Accurate Passes,Air Challange,Won Air Challange,Ground Challenges,Won Ground Challenges,Dribbles,Successful Dribbles,Tackles,Successful Tackles,Ball Recoveries,Ball Recoveries in Opponents Half,Ball Recoveries in Own Half,Blocked Attempts on Goal,Lost Ball,Lost Ball own half,Own Goal,Penalty Miss,Yellow Card,Red Card,Fouls,Opponent Fouls,Offside,Appearances,Sub Out,Sub In,Coped Goals,Stops,Clean Net,Threat Denied by Goalkeeper,Goalie Mistake,Penalty Goals,Penalties Coped,Season,Gameweek
826,341559,95,1,0,2,0,0,1,1,1,1,0,39,34,5,4,16,8,2,0,4,3,9,2,7,1,3,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,19/20,5
827,340839,95,0,0,0,0,0,0,0,0,0,1,38,30,1,1,12,7,1,1,9,5,4,1,3,2,5,2,0,0,1,0,3,3,0,1,0,0,0,0,0,0,0,0,0,19/20,5
828,340803,95,0,0,0,1,0,0,0,0,0,7,43,29,2,2,3,1,1,0,0,0,3,0,3,0,5,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,5
829,340791,95,0,0,0,1,0,0,0,0,0,0,65,57,8,7,19,13,4,4,9,7,12,3,9,0,5,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,5
830,337650,95,0,0,0,0,0,0,0,0,0,1,46,43,0,0,12,4,2,1,3,2,3,1,2,0,4,1,0,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,19/20,5
831,331500,95,0,0,0,0,0,0,0,0,0,0,39,30,3,3,5,3,1,0,3,2,10,0,10,3,3,1,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,19/20,5
832,331158,95,0,1,2,2,2,0,0,0,0,2,61,51,3,1,12,6,1,1,4,2,7,3,4,0,6,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,19/20,5
833,327390,95,0,0,0,0,0,0,0,0,0,0,67,53,5,3,14,11,1,1,4,2,11,0,11,0,7,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,5
834,296664,95,0,0,2,4,1,1,2,0,1,0,53,42,1,0,12,5,2,1,4,3,4,1,3,0,7,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,19/20,5
835,257397,95,0,0,1,0,0,0,1,0,1,0,33,30,0,0,3,2,0,0,2,1,6,0,6,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,5
836,247035,95,0,0,0,0,0,0,0,0,0,0,18,14,0,0,0,0,0,0,0,0,4,0,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,19/20,5
837,246468,95,0,0,1,0,0,0,0,0,1,0,33,29,0,0,9,3,4,1,1,1,3,0,3,0,4,2,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,19/20,5
838,243000,95,0,0,0,0,0,0,0,0,0,0,44,40,2,2,2,1,0,0,1,1,8,2,6,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,5
839,217587,95,0,0,3,0,0,0,0,0,1,3,23,14,3,1,14,6,4,2,1,1,1,0,1,0,4,1,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,19/20,5
840,211122,95,0,0,0,0,0,0,0,0,0,0,54,50,2,1,8,4,0,0,2,1,7,2,5,0,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,5
841,206061,95,0,0,0,0,0,0,0,0,0,0,54,47,3,0,11,7,3,2,4,2,4,1,3,0,6,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,5
842,196191,95,2,1,2,1,1,2,2,0,0,0,15,9,0,0,5,1,3,1,1,0,0,0,0,1,7,1,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,19/20,5
843,178263,95,0,0,4,1,0,2,2,2,1,4,43,27,1,0,14,9,10,6,2,2,1,0,1,0,15,2,0,0,1,0,2,5,1,1,0,0,0,0,0,0,0,0,0,19/20,5
844,168969,95,0,0,1,0,0,0,1,0,1,1,52,45,1,1,12,7,0,0,4,2,2,1,1,0,6,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,19/20,5
845,168966,95,0,0,0,0,0,0,0,0,0,0,18,12,2,1,9,6,1,0,5,4,3,1,2,0,5,3,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,19/20,5
846,163104,95,0,0,0,0,0,0,0,0,0,0,47,39,3,2,6,5,0,0,3,3,8,1,7,0,6,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,19/20,5
847,127662,95,0,0,1,0,0,0,0,0,1,5,78,68,3,1,16,10,2,2,7,4,12,4,8,0,8,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,5
848,72465,95,0,0,1,0,0,0,1,0,1,0,31,26,2,1,7,5,0,0,0,0,5,0,5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19/20,5
849,68862,95,0,0,2,1,0,2,1,1,0,5,46,38,1,1,6,5,3,3,2,2,6,0,6,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19/20,5
850,67815,95,0,0,5,1,1,2,5,0,1,3,27,21,3,0,17,6,7,2,1,1,1,0,1,0,14,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,19/20,5
851,59385,95,0,1,3,2,1,2,0,0,1,2,46,38,1,0,12,4,7,4,1,0,1,1,0,0,15,2,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,19/20,5
852,47037,95,0,0,0,0,0,0,0,0,0,0,16,15,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,19/20,5
853,46443,95,0,0,0,0,0,0,0,0,0,0,26,23,0,0,1,0,0,0,1,0,3,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,19/20,5
854,46116,95,0,0,0,1,1,0,0,0,0,0,63,56,5,1,9,8,0,0,4,4,7,2,5,0,5,1,0,0,1,0,3,3,0,1,0,0,0,0,0,0,0,0,0,19/20,5
855,46071,95,0,0,1,0,0,0,0,0,1,1,49,41,3,2,11,10,1,1,5,5,1,0,1,0,1,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,19/20,5
856,45894,95,0,0,0,0,0,0,0,0,0,0,29,28,3,1,8,2,1,0,4,1,4,0,4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,5
857,40005,95,0,0,1,1,1,0,0,0,0,0,51,47,3,2,7,3,0,0,4,0,4,1,3,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,5
858,28506,95,0,0,0,0,0,0,0,0,0,0,38,31,1,1,12,7,1,1,4,3,13,4,9,0,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,5
859,28323,95,0,0,0,0,0,0,0,0,0,0,43,31,1,1,1,0,0,0,0,0,8,2,6,1,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,5
860,28185,95,1,0,1,0,0,1,1,0,0,0,47,47,3,2,9,7,0,0,1,0,3,1,2,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,19/20,5
861,13251,95,0,0,0,0,0,0,0,0,0,0,59,49,2,1,4,2,0,0,1,1,4,0,4,0,7,2,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,19/20,5
862,475149,94,0,0,0,0,0,0,0,0,0,0,69,64,2,1,10,3,2,0,4,1,10,1,9,1,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19/20,5
863,470916,94,0,0,1,0,0,0,0,0,1,0,48,46,3,3,12,4,1,1,5,1,6,1,5,1,4,4,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,19/20,5
864,337635,94,0,0,0,0,0,0,0,0,0,0,54,48,3,2,1,0,0,0,0,0,5,0,5,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,5
865,331365,94,0,0,0,0,0,0,0,0,0,0,24,19,6,2,9,2,0,0,0,0,0,0,0,0,8,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,5
866,331350,94,0,0,2,2,1,0,2,0,2,1,47,42,2,2,10,8,5,4,2,2,3,3,0,0,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19/20,5
867,286641,94,0,0,2,2,1,0,2,0,2,1,40,35,4,1,20,9,4,3,10,4,4,2,2,0,6,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19/20,5
868,286044,94,0,1,3,2,1,1,2,1,2,1,14,11,3,1,21,7,9,5,2,0,2,1,1,0,15,0,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,19/20,5
869,228414,94,0,0,1,0,0,0,0,0,1,5,50,35,5,2,12,4,4,0,4,2,2,0,2,0,9,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,19/20,5
870,182535,94,0,0,4,1,1,0,1,3,2,2,54,34,1,0,11,4,4,2,5,1,2,1,1,0,11,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,19/20,5
871,179112,94,0,0,0,1,0,0,0,0,0,0,48,43,0,0,9,3,0,0,3,1,6,3,3,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19/20,5
872,178602,94,0,0,0,0,0,0,0,0,0,0,55,50,1,1,17,13,1,0,10,9,10,0,10,0,3,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,19/20,5
873,127644,94,0,0,0,0,0,0,0,0,0,0,34,31,0,0,1,0,0,0,1,0,7,0,7,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,19/20,5
874,62283,94,0,0,0,0,0,0,0,0,0,0,21,16,0,0,0,0,0,0,0,0,7,0,7,0,5,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,19/20,5
875,48444,94,0,0,0,0,0,0,0,0,0,0,56,49,2,1,4,1,0,0,2,0,3,2,1,2,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,5
876,45882,94,0,0,3,0,0,0,1,2,2,0,50,41,0,0,27,17,18,13,1,1,2,0,2,0,9,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,5
877,45720,94,0,0,1,0,0,0,1,0,0,3,57,48,3,2,15,10,5,5,7,3,9,1,8,0,6,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,19/20,5
878,45717,94,0,0,0,0,0,0,0,0,0,0,48,46,2,1,5,3,0,0,2,1,4,1,3,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,5
879,438387,93,1,0,1,0,0,1,0,0,0,0,31,25,2,1,13,7,8,6,1,1,5,0,5,0,6,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,19/20,5
880,394101,93,0,0,3,3,1,2,3,0,0,2,28,20,7,1,15,6,4,2,1,0,0,0,0,0,15,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,19/20,5
881,385071,93,0,0,0,1,0,0,0,0,0,0,80,75,1,0,12,10,1,1,4,3,14,2,12,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,5
882,365556,93,0,0,1,0,0,0,0,0,1,0,33,30,0,0,9,6,2,0,4,3,4,0,4,0,3,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,5
883,349665,93,1,0,5,3,1,1,2,3,3,2,25,19,3,2,16,11,9,6,3,3,2,1,1,0,10,0,0,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,19/20,5
884,338208,93,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,19/20,5
885,331176,93,0,0,0,0,0,0,0,0,0,5,74,63,3,2,14,5,7,2,1,1,8,1,7,0,13,4,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,19/20,5
886,286047,93,0,1,0,0,0,0,0,0,0,0,30,24,0,0,0,0,0,0,0,0,8,0,8,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,19/20,5
887,157365,93,0,0,1,0,0,1,1,0,0,1,43,29,3,1,13,10,1,1,7,5,3,0,3,0,8,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,19/20,5
888,127479,93,0,0,0,0,0,0,0,0,0,0,32,27,2,2,7,3,0,0,4,3,6,0,6,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,5
889,46980,93,0,0,0,0,0,0,0,0,0,0,76,73,5,4,4,2,0,0,3,2,7,0,7,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,19/20,5
890,46458,93,0,0,0,0,0,0,0,0,0,2,67,59,0,0,11,5,2,1,4,3,2,1,1,0,8,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,19/20,5
891,46320,93,0,0,0,0,0,0,0,0,0,0,44,32,3,3,7,6,0,0,4,3,10,1,9,1,10,6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,5
892,46305,93,0,1,2,1,1,0,2,0,1,0,46,34,1,0,7,0,1,0,3,0,0,0,0,0,9,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,19/20,5
893,10353,93,0,0,1,0,0,1,1,0,0,0,50,46,6,5,8,5,0,0,3,2,9,0,9,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,5
894,7923,93,0,0,0,0,0,0,0,0,0,0,56,47,1,1,7,3,0,0,2,1,5,1,4,0,5,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,19/20,5
895,178944,92,1,0,3,2,1,2,3,0,1,0,21,13,3,0,20,6,8,5,3,0,2,0,2,0,12,2,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,19/20,5
896,331182,91,1,0,2,0,0,2,2,0,0,1,13,8,1,0,11,0,3,0,4,0,1,0,1,0,5,0,0,0,1,0,5,0,0,1,1,0,0,0,0,0,0,0,0,19/20,5
897,68343,90,0,0,1,0,0,0,0,0,0,1,44,37,0,0,11,8,2,2,5,4,6,1,5,1,3,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,19/20,5
898,336147,89,1,1,3,1,1,2,3,0,1,3,31,24,0,0,18,9,11,3,2,2,0,0,0,0,9,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,19/20,5
899,193488,88,0,0,0,1,0,0,0,0,0,3,26,20,3,1,11,7,4,3,2,2,0,0,0,0,7,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,19/20,5
900,327870,87,0,0,2,1,1,0,1,1,1,1,31,25,2,2,4,3,0,0,2,1,3,0,3,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19/20,5
901,449253,85,0,0,0,0,0,0,0,0,0,1,71,63,6,1,5,2,1,0,3,2,3,2,1,0,8,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,19/20,5
902,421761,85,0,0,1,1,0,0,0,0,0,1,23,17,3,0,11,3,2,1,4,1,2,0,2,0,4,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,19/20,5
903,69885,84,0,0,0,0,0,0,0,0,0,0,41,31,5,4,7,4,0,0,5,3,6,2,4,2,7,6,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,19/20,5
904,373341,82,0,0,1,0,0,1,0,0,0,0,39,33,2,1,15,12,4,4,5,4,7,1,6,0,7,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,19/20,5
905,45699,82,0,0,0,1,0,0,0,0,0,0,16,13,1,1,14,3,5,1,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,19/20,5
906,331212,79,1,2,3,0,0,1,1,2,1,1,19,14,0,0,9,6,2,1,2,2,2,0,2,0,6,1,0,0,1,0,0,4,0,1,1,0,0,0,0,0,0,0,0,19/20,5
907,269751,79,0,0,3,1,0,3,3,0,0,5,30,23,2,1,14,6,5,4,3,1,1,0,1,0,6,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,19/20,5
908,475788,78,0,0,0,0,0,0,0,0,0,2,35,28,3,2,6,4,2,1,2,1,3,1,2,0,5,1,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,19/20,5
909,449259,78,0,0,0,1,0,0,0,0,0,7,79,70,2,1,4,2,0,0,0,0,7,0,7,0,4,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,19/20,5
910,11253,77,1,0,2,0,0,1,2,0,1,0,13,12,1,0,4,1,1,1,0,0,1,0,1,0,5,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19/20,5
911,486096,76,0,0,0,0,0,0,0,0,0,3,41,38,1,1,6,3,1,0,4,3,6,0,6,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19/20,5
912,182544,76,0,0,0,0,0,0,0,0,0,0,30,18,0,0,3,1,1,0,0,0,2,0,2,0,7,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,19/20,5
913,46218,76,0,0,2,1,1,1,2,0,1,1,31,25,0,0,8,4,2,2,3,1,0,0,0,0,3,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,19/20,5
914,155874,73,0,0,0,0,0,0,0,0,0,1,17,11,6,2,13,3,2,0,2,1,0,0,0,0,14,6,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,19/20,5
915,95478,73,0,1,3,3,2,0,1,2,0,2,29,23,1,0,11,5,4,2,3,2,3,1,2,0,8,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,19/20,5
916,455373,72,0,0,2,1,1,0,1,1,2,2,22,17,5,3,12,7,4,3,4,2,3,0,3,0,8,1,0,0,0,0,4,1,1,1,1,0,0,0,0,0,0,0,0,19/20,5
917,402921,72,1,0,1,1,0,1,1,0,0,3,18,10,2,0,18,3,5,1,4,1,0,0,0,0,13,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,19/20,5
918,128001,69,0,0,3,0,0,0,0,0,2,0,21,19,1,1,4,2,0,0,1,1,2,1,1,0,2,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,19/20,5
919,402798,68,0,0,0,0,0,0,0,0,0,0,25,21,3,2,3,1,0,0,1,0,2,0,2,1,4,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19/20,5
920,186345,68,1,0,2,0,0,1,1,1,1,0,15,10,0,0,5,2,1,0,1,1,1,0,1,0,6,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19/20,5
921,58878,68,0,1,3,1,1,2,1,2,0,0,20,17,2,1,11,3,4,1,2,1,0,0,0,0,7,1,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,19/20,5
922,152196,67,0,0,3,0,0,0,0,0,2,4,36,25,0,0,4,2,1,1,1,1,8,0,8,0,9,2,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,19/20,5
923,45903,67,0,0,4,0,0,1,4,0,2,0,9,8,6,3,6,2,0,0,0,0,2,2,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19/20,5
924,402804,65,1,0,2,0,0,2,2,0,0,0,4,3,3,0,7,3,1,0,1,0,2,0,2,0,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19/20,5
925,373338,63,0,0,0,0,0,0,0,0,0,1,27,22,2,1,8,3,1,0,6,2,2,0,2,1,4,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,19/20,5
926,331416,63,0,0,0,0,0,0,0,0,0,1,24,18,1,1,3,1,0,0,1,1,1,0,1,0,2,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,19/20,5
927,22542,63,0,0,0,0,0,0,0,0,0,0,13,9,7,4,11,4,1,0,1,0,0,0,0,0,9,2,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,19/20,5
928,88278,62,0,0,0,0,0,0,0,0,0,1,50,46,0,0,8,5,0,0,3,2,2,1,1,0,3,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,19/20,5
929,256347,61,0,0,2,0,0,1,0,0,1,0,26,23,1,1,5,2,1,1,2,0,2,2,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,19/20,5
930,327621,57,0,0,0,0,0,0,0,0,0,0,21,20,1,0,4,2,1,1,1,0,3,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19/20,5
931,327381,57,0,0,1,2,2,1,0,0,0,2,34,29,1,1,4,1,1,0,2,1,1,1,0,0,6,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,19/20,5
932,341619,52,0,0,2,0,0,0,0,0,2,0,17,12,2,1,5,2,3,1,1,1,2,0,2,0,6,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,19/20,5
933,475806,48,0,0,1,0,0,1,0,0,0,0,29,26,0,0,3,3,0,0,2,2,2,0,2,0,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,5
934,341592,48,0,0,0,1,1,0,0,0,0,1,20,19,0,0,5,2,0,0,2,0,3,1,2,0,1,0,0,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,19/20,5
935,174690,48,0,0,3,0,0,2,2,1,1,0,12,9,5,2,10,3,3,1,1,0,0,0,0,0,6,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,19/20,5
936,338289,47,0,0,0,0,0,0,0,0,0,0,9,6,0,0,5,0,0,0,4,0,0,0,0,0,3,1,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,19/20,5
937,127671,47,0,0,0,0,0,0,0,0,0,0,12,9,1,0,2,1,1,0,1,1,4,2,2,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19/20,5
938,493869,45,0,0,0,0,0,0,0,0,0,1,21,21,3,2,7,5,1,0,4,3,3,1,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19/20,5
939,327774,40,0,0,1,1,1,0,1,0,0,1,13,10,1,0,9,5,3,3,2,1,0,0,0,0,8,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,19/20,5
940,45654,38,0,0,2,0,0,1,1,1,0,0,9,8,2,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,19/20,5
941,185094,36,0,0,2,1,1,1,1,1,0,0,13,9,1,1,7,5,2,2,2,2,2,0,2,0,3,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,19/20,5
942,128010,35,1,0,2,0,0,1,2,0,0,1,14,9,0,0,7,5,4,4,2,1,1,0,1,0,6,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,19/20,5
943,340185,33,0,0,1,0,0,0,1,0,1,0,4,2,1,0,6,2,2,1,2,1,1,0,1,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,5
944,8226,32,0,0,1,1,1,0,0,0,1,1,18,12,0,0,7,4,3,3,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,5
945,228027,31,0,0,0,0,0,0,0,0,0,0,10,8,1,1,6,4,0,0,4,3,2,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,5
946,123549,31,0,0,2,0,0,0,1,1,1,0,13,10,0,0,3,0,0,0,1,0,1,1,0,0,3,0,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,19/20,5
947,334755,29,0,0,0,0,0,0,0,0,0,0,11,9,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,19/20,5
948,46410,29,0,0,0,0,0,0,0,0,0,0,10,8,2,0,4,3,0,0,1,1,0,0,0,0,4,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,19/20,5
949,45759,29,0,0,0,1,1,0,0,0,0,3,16,10,1,0,3,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,19/20,5
950,341835,28,0,0,0,0,0,0,0,0,0,0,16,11,0,0,1,0,0,0,1,0,1,0,1,0,2,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,19/20,5
951,402906,27,0,0,0,0,0,0,0,0,0,0,10,7,2,2,6,2,2,0,1,0,0,0,0,0,4,1,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,19/20,5
952,393441,27,0,0,1,0,0,0,1,0,1,0,5,4,1,0,4,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,19/20,5
953,179703,27,0,0,3,2,1,2,0,0,1,4,13,8,2,1,5,4,4,3,1,1,3,2,1,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,19/20,5
954,134076,24,0,0,0,0,0,0,0,0,0,0,7,5,0,0,3,0,0,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,5
955,391941,23,0,0,0,0,0,0,0,0,0,0,6,3,0,0,6,3,3,2,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,5
956,256953,22,0,0,0,0,0,0,0,0,0,0,5,4,0,0,6,2,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,5
957,46035,20,0,0,1,0,0,1,1,0,0,0,4,4,1,1,5,2,1,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,19/20,5
958,438414,19,0,0,0,0,0,0,0,0,0,0,7,6,3,2,1,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,19/20,5
959,35616,19,0,0,1,0,0,0,1,0,1,0,1,0,1,0,4,1,1,0,1,1,0,0,0,0,3,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,19/20,5
960,438405,18,0,0,0,0,0,0,0,0,0,0,12,9,2,2,2,1,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,5
961,245955,17,0,0,0,0,0,0,0,0,0,0,7,6,1,0,1,1,0,0,1,1,3,0,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,19/20,5
962,177432,17,1,0,1,0,0,1,1,0,0,0,2,2,0,0,2,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,19/20,5
